"Assay ID - IEDB IRI","Epitope - IEDB IRI","Complex - PDB ID"
http://www.iedb.org/assay/2830600,http://www.iedb.org/epitope/226416,5EBW
http://www.iedb.org/assay/2830601,http://www.iedb.org/epitope/226416,5EBL
http://www.iedb.org/assay/2830602,http://www.iedb.org/epitope/226416,5EBM
http://www.iedb.org/assay/2830622,http://www.iedb.org/epitope/538531,5I9Q
http://www.iedb.org/assay/2830717,http://www.iedb.org/epitope/540306,5EPM
http://www.iedb.org/assay/2830718,http://www.iedb.org/epitope/539009,5B3J
http://www.iedb.org/assay/2830719,http://www.iedb.org/epitope/540699,5JHL
http://www.iedb.org/assay/2831372,http://www.iedb.org/epitope/2138099,5HYS
http://www.iedb.org/assay/2831548,http://www.iedb.org/epitope/539004,5HHV
http://www.iedb.org/assay/2831549,http://www.iedb.org/epitope/539004,5HHX
http://www.iedb.org/assay/2831809,http://www.iedb.org/epitope/2134778,5CZV
http://www.iedb.org/assay/2831810,http://www.iedb.org/epitope/2134779,5CZX
http://www.iedb.org/assay/2831979,http://www.iedb.org/epitope/2134545,4O9H
http://www.iedb.org/assay/2831987,http://www.iedb.org/epitope/2134544,4ZS7
http://www.iedb.org/assay/2832968,http://www.iedb.org/epitope/547252,5F3J
http://www.iedb.org/assay/2833013,http://www.iedb.org/epitope/546706,5I8H
http://www.iedb.org/assay/2833015,http://www.iedb.org/epitope/546709,5I8H
http://www.iedb.org/assay/2833201,http://www.iedb.org/epitope/2134747,5I5K
http://www.iedb.org/assay/2833212,http://www.iedb.org/epitope/2134540,5FB8
http://www.iedb.org/assay/2833224,http://www.iedb.org/epitope/2134855,5HGG
http://www.iedb.org/assay/2851279,http://www.iedb.org/epitope/2134657,5F21
http://www.iedb.org/assay/2851280,http://www.iedb.org/epitope/2134658,5F1O
http://www.iedb.org/assay/2851281,http://www.iedb.org/epitope/2134659,5F1K
http://www.iedb.org/assay/2851397,http://www.iedb.org/epitope/540804,5DMI
http://www.iedb.org/assay/2851398,http://www.iedb.org/epitope/540805,5DMJ
http://www.iedb.org/assay/2851399,http://www.iedb.org/epitope/540805,5IHL
http://www.iedb.org/assay/2851461,http://www.iedb.org/epitope/546705,5J3H
http://www.iedb.org/assay/2851807,http://www.iedb.org/epitope/2135206,5FUO
http://www.iedb.org/assay/2851863,http://www.iedb.org/epitope/540807,5DHV
http://www.iedb.org/assay/2851871,http://www.iedb.org/epitope/540807,5DHX
http://www.iedb.org/assay/2851872,http://www.iedb.org/epitope/540807,5DHY
http://www.iedb.org/assay/2851874,http://www.iedb.org/epitope/540807,5DHZ
http://www.iedb.org/assay/2851880,http://www.iedb.org/epitope/547255,5LBS
http://www.iedb.org/assay/2851900,http://www.iedb.org/epitope/547256,5LCV
http://www.iedb.org/assay/2851982,http://www.iedb.org/epitope/546707,5HVF
http://www.iedb.org/assay/2851983,http://www.iedb.org/epitope/546708,5HVG
http://www.iedb.org/assay/2851984,http://www.iedb.org/epitope/546707,5HVH
http://www.iedb.org/assay/2851985,http://www.iedb.org/epitope/546708,5HVH
http://www.iedb.org/assay/2851990,http://www.iedb.org/epitope/546789,5FCU
http://www.iedb.org/assay/2851991,http://www.iedb.org/epitope/546790,4YBL
http://www.iedb.org/assay/2851992,http://www.iedb.org/epitope/546790,4YC2
http://www.iedb.org/assay/2853094,http://www.iedb.org/epitope/548686,5JS9
http://www.iedb.org/assay/2853102,http://www.iedb.org/epitope/548686,5JSA
http://www.iedb.org/assay/2853105,http://www.iedb.org/epitope/548689,5JS9
http://www.iedb.org/assay/2853113,http://www.iedb.org/epitope/548689,5JSA
http://www.iedb.org/assay/2853176,http://www.iedb.org/epitope/2135410,5IWL
http://www.iedb.org/assay/2853628,http://www.iedb.org/epitope/557993,4Z9K
http://www.iedb.org/assay/2853631,http://www.iedb.org/epitope/557992,5E1H
http://www.iedb.org/assay/2854034,http://www.iedb.org/epitope/2144579,5JQH
http://www.iedb.org/assay/2855088,http://www.iedb.org/epitope/2134702,5L8L
http://www.iedb.org/assay/2855162,http://www.iedb.org/epitope/2134702,5L8K
http://www.iedb.org/assay/2855163,http://www.iedb.org/epitope/2134702,5L8J
http://www.iedb.org/assay/2855321,http://www.iedb.org/epitope/548685,5KJR
http://www.iedb.org/assay/2855951,http://www.iedb.org/epitope/548687,5JXE
http://www.iedb.org/assay/2855953,http://www.iedb.org/epitope/226416,5J9P
http://www.iedb.org/assay/2856788,http://www.iedb.org/epitope/558355,5KVD
http://www.iedb.org/assay/2856791,http://www.iedb.org/epitope/558356,5KVE
http://www.iedb.org/assay/2856792,http://www.iedb.org/epitope/558357,5KVF
http://www.iedb.org/assay/2856793,http://www.iedb.org/epitope/558358,5KVG
http://www.iedb.org/assay/2856859,http://www.iedb.org/epitope/548857,5K59
http://www.iedb.org/assay/2856875,http://www.iedb.org/epitope/549838,5JW3
http://www.iedb.org/assay/2856876,http://www.iedb.org/epitope/549837,5JW4
http://www.iedb.org/assay/2857545,http://www.iedb.org/epitope/2135159,5E94
http://www.iedb.org/assay/2857546,http://www.iedb.org/epitope/2135352,5J1S
http://www.iedb.org/assay/2857547,http://www.iedb.org/epitope/2135352,5J1T
http://www.iedb.org/assay/2857882,http://www.iedb.org/epitope/177387,1NCC
http://www.iedb.org/assay/2857934,http://www.iedb.org/epitope/549297,5KEL
http://www.iedb.org/assay/2857935,http://www.iedb.org/epitope/549296,5KEL
http://www.iedb.org/assay/2857950,http://www.iedb.org/epitope/549296,5KEN
http://www.iedb.org/assay/2857953,http://www.iedb.org/epitope/549296,5KEM
http://www.iedb.org/assay/2857955,http://www.iedb.org/epitope/549302,5KEN
http://www.iedb.org/assay/2857958,http://www.iedb.org/epitope/549301,5KEM
http://www.iedb.org/assay/2858211,http://www.iedb.org/epitope/2135191,5KN5
http://www.iedb.org/assay/2858296,http://www.iedb.org/epitope/549298,5KZC
http://www.iedb.org/assay/2858306,http://www.iedb.org/epitope/549299,5D9Q
http://www.iedb.org/assay/2867001,http://www.iedb.org/epitope/226416,5E1A
http://www.iedb.org/assay/2868216,http://www.iedb.org/epitope/557995,3JCX
http://www.iedb.org/assay/2868440,http://www.iedb.org/epitope/558361,5HI3
http://www.iedb.org/assay/2868441,http://www.iedb.org/epitope/558361,5HI4
http://www.iedb.org/assay/2868442,http://www.iedb.org/epitope/558361,5HI5
http://www.iedb.org/assay/2882687,http://www.iedb.org/epitope/2135093,5SX4
http://www.iedb.org/assay/2882689,http://www.iedb.org/epitope/2135093,5SX5
http://www.iedb.org/assay/2882801,http://www.iedb.org/epitope/561436,5HDQ
http://www.iedb.org/assay/2883074,http://www.iedb.org/epitope/558876,5T3X
http://www.iedb.org/assay/2883075,http://www.iedb.org/epitope/558876,5T3Z
http://www.iedb.org/assay/2883076,http://www.iedb.org/epitope/558875,5T3X
http://www.iedb.org/assay/2883077,http://www.iedb.org/epitope/558875,5T3Z
http://www.iedb.org/assay/2883254,http://www.iedb.org/epitope/2144575,5IKC
http://www.iedb.org/assay/2883723,http://www.iedb.org/epitope/2144737,5F3B
http://www.iedb.org/assay/2883744,http://www.iedb.org/epitope/2144737,5F3H
http://www.iedb.org/assay/2883796,http://www.iedb.org/epitope/2134606,4M1C
http://www.iedb.org/assay/2884179,http://www.iedb.org/epitope/2144576,5IP4
http://www.iedb.org/assay/2884227,http://www.iedb.org/epitope/566498,5SV3
http://www.iedb.org/assay/2885311,http://www.iedb.org/epitope/561616,5GRU
http://www.iedb.org/assay/2885312,http://www.iedb.org/epitope/2135175,5GS0
http://www.iedb.org/assay/2885314,http://www.iedb.org/epitope/561617,5GS2
http://www.iedb.org/assay/2890379,http://www.iedb.org/epitope/566500,5B8C
http://www.iedb.org/assay/2917996,http://www.iedb.org/epitope/2134646,5GRJ
http://www.iedb.org/assay/2923935,http://www.iedb.org/epitope/566742,5EU7
http://www.iedb.org/assay/2924716,http://www.iedb.org/epitope/566743,5GXB
http://www.iedb.org/assay/2924894,http://www.iedb.org/epitope/561934,5GGS
http://www.iedb.org/assay/2924895,http://www.iedb.org/epitope/561933,5GGR
http://www.iedb.org/assay/2924896,http://www.iedb.org/epitope/2134642,5GGT
http://www.iedb.org/assay/2924897,http://www.iedb.org/epitope/2134787,5GGV
http://www.iedb.org/assay/2925037,http://www.iedb.org/epitope/2135260,5L0Q
http://www.iedb.org/assay/2925311,http://www.iedb.org/epitope/745510,5LJY
http://www.iedb.org/assay/2925423,http://www.iedb.org/epitope/566950,5T3S
http://www.iedb.org/assay/2925424,http://www.iedb.org/epitope/566949,5T3S
http://www.iedb.org/assay/2925430,http://www.iedb.org/epitope/567330,5KOV
http://www.iedb.org/assay/2925531,http://www.iedb.org/epitope/567331,5T33
http://www.iedb.org/assay/2925560,http://www.iedb.org/epitope/566541,5THR
http://www.iedb.org/assay/2925625,http://www.iedb.org/epitope/566542,5THR
http://www.iedb.org/assay/2925627,http://www.iedb.org/epitope/566502,5T5N
http://www.iedb.org/assay/2925630,http://www.iedb.org/epitope/566540,5J3D
http://www.iedb.org/assay/2925651,http://www.iedb.org/epitope/568970,5TE4
http://www.iedb.org/assay/2925652,http://www.iedb.org/epitope/568968,5TE6
http://www.iedb.org/assay/2925653,http://www.iedb.org/epitope/568971,5TE7
http://www.iedb.org/assay/2925654,http://www.iedb.org/epitope/567332,5T5F
http://www.iedb.org/assay/2970865,http://www.iedb.org/epitope/606203,5KU0
http://www.iedb.org/assay/2970867,http://www.iedb.org/epitope/606204,5KTZ
http://www.iedb.org/assay/2970869,http://www.iedb.org/epitope/606202,5KWL
http://www.iedb.org/assay/2970870,http://www.iedb.org/epitope/606201,5KU2
http://www.iedb.org/assay/3000349,http://www.iedb.org/epitope/566746,5KTE
http://www.iedb.org/assay/3000352,http://www.iedb.org/epitope/2134551,5JMO
http://www.iedb.org/assay/3000361,http://www.iedb.org/epitope/567333,5GZN
http://www.iedb.org/assay/3000370,http://www.iedb.org/epitope/567337,5GZO
http://www.iedb.org/assay/3000391,http://www.iedb.org/epitope/568974,5GJS
http://www.iedb.org/assay/3000522,http://www.iedb.org/epitope/568975,5GJT
http://www.iedb.org/assay/3000867,http://www.iedb.org/epitope/569454,5D1Q
http://www.iedb.org/assay/3000868,http://www.iedb.org/epitope/569455,5D1X
http://www.iedb.org/assay/3000869,http://www.iedb.org/epitope/569462,5D1Z
http://www.iedb.org/assay/3000870,http://www.iedb.org/epitope/569453,5D1Q
http://www.iedb.org/assay/3000872,http://www.iedb.org/epitope/569463,5D1Z
http://www.iedb.org/assay/3000873,http://www.iedb.org/epitope/569453,5D1X
http://www.iedb.org/assay/3001148,http://www.iedb.org/epitope/580002,5K9K
http://www.iedb.org/assay/3001176,http://www.iedb.org/epitope/580001,5K9O
http://www.iedb.org/assay/3001233,http://www.iedb.org/epitope/580006,5K9Q
http://www.iedb.org/assay/3001239,http://www.iedb.org/epitope/580005,5KAN
http://www.iedb.org/assay/3001423,http://www.iedb.org/epitope/566744,5L6Y
http://www.iedb.org/assay/3001865,http://www.iedb.org/epitope/569842,5MHS
http://www.iedb.org/assay/3001876,http://www.iedb.org/epitope/569844,5MHR
http://www.iedb.org/assay/3001927,http://www.iedb.org/epitope/580659,5J56
http://www.iedb.org/assay/3001938,http://www.iedb.org/epitope/580658,5BOZ
http://www.iedb.org/assay/3001944,http://www.iedb.org/epitope/580657,5J57
http://www.iedb.org/assay/3058855,http://www.iedb.org/epitope/567336,5TQQ
http://www.iedb.org/assay/3058860,http://www.iedb.org/epitope/567336,5TR1
http://www.iedb.org/assay/3059091,http://www.iedb.org/epitope/569443,5LQB
http://www.iedb.org/assay/3060105,http://www.iedb.org/epitope/568973,5IMM
http://www.iedb.org/assay/3060107,http://www.iedb.org/epitope/568973,5IMO
http://www.iedb.org/assay/3060110,http://www.iedb.org/epitope/2134753,5IMK
http://www.iedb.org/assay/3060111,http://www.iedb.org/epitope/2134753,5IML
http://www.iedb.org/assay/3060113,http://www.iedb.org/epitope/591809,5JZ7
http://www.iedb.org/assay/3063803,http://www.iedb.org/epitope/569465,5H35
http://www.iedb.org/assay/3063805,http://www.iedb.org/epitope/569466,5WTH
http://www.iedb.org/assay/3063842,http://www.iedb.org/epitope/581513,5MI0
http://www.iedb.org/assay/3063871,http://www.iedb.org/epitope/569843,5H37
http://www.iedb.org/assay/3064609,http://www.iedb.org/epitope/580004,5KW9
http://www.iedb.org/assay/3110134,http://www.iedb.org/epitope/591414,5U68
http://www.iedb.org/assay/3110155,http://www.iedb.org/epitope/2218051,5TLJ
http://www.iedb.org/assay/3110157,http://www.iedb.org/epitope/2218054,5TLJ
http://www.iedb.org/assay/3110162,http://www.iedb.org/epitope/2218051,5TLK
http://www.iedb.org/assay/3110164,http://www.iedb.org/epitope/2218050,5TLK
http://www.iedb.org/assay/3110841,http://www.iedb.org/epitope/581508,5TPN
http://www.iedb.org/assay/3113218,http://www.iedb.org/epitope/580003,5KAQ
http://www.iedb.org/assay/3113325,http://www.iedb.org/epitope/2150109,5MEV
http://www.iedb.org/assay/3113326,http://www.iedb.org/epitope/2150109,5MES
http://www.iedb.org/assay/3132750,http://www.iedb.org/epitope/591405,4KUC
http://www.iedb.org/assay/3132831,http://www.iedb.org/epitope/593329,5U1F
http://www.iedb.org/assay/3132833,http://www.iedb.org/epitope/2135353,5FUC
http://www.iedb.org/assay/3132994,http://www.iedb.org/epitope/593800,5T6L
http://www.iedb.org/assay/3132995,http://www.iedb.org/epitope/593800,5T85
http://www.iedb.org/assay/3132996,http://www.iedb.org/epitope/593800,5T80
http://www.iedb.org/assay/3133001,http://www.iedb.org/epitope/593800,5SY8
http://www.iedb.org/assay/3133010,http://www.iedb.org/epitope/593800,5TFW
http://www.iedb.org/assay/3133011,http://www.iedb.org/epitope/593800,5T29
http://www.iedb.org/assay/3133012,http://www.iedb.org/epitope/593800,5T5B
http://www.iedb.org/assay/3133101,http://www.iedb.org/epitope/2134637,3EOA
http://www.iedb.org/assay/3133103,http://www.iedb.org/epitope/591407,4XVT
http://www.iedb.org/assay/3133115,http://www.iedb.org/epitope/77335,2AEQ
http://www.iedb.org/assay/3133501,http://www.iedb.org/epitope/2134826,3NPS
http://www.iedb.org/assay/3133505,http://www.iedb.org/epitope/2134827,3SO3
http://www.iedb.org/assay/3133513,http://www.iedb.org/epitope/591808,5IBL
http://www.iedb.org/assay/3133541,http://www.iedb.org/epitope/142361,3F5W
http://www.iedb.org/assay/3133545,http://www.iedb.org/epitope/142361,3F7V
http://www.iedb.org/assay/3133546,http://www.iedb.org/epitope/142361,3F7Y
http://www.iedb.org/assay/3133547,http://www.iedb.org/epitope/142361,3FB6
http://www.iedb.org/assay/3133548,http://www.iedb.org/epitope/142361,3FB5
http://www.iedb.org/assay/3133549,http://www.iedb.org/epitope/591582,5EZO
http://www.iedb.org/assay/3133597,http://www.iedb.org/epitope/604763,4G7V
http://www.iedb.org/assay/3133598,http://www.iedb.org/epitope/604764,4G80
http://www.iedb.org/assay/3133599,http://www.iedb.org/epitope/604763,4G7Y
http://www.iedb.org/assay/3133604,http://www.iedb.org/epitope/604769,4EDX
http://www.iedb.org/assay/3133606,http://www.iedb.org/epitope/604760,4EDW
http://www.iedb.org/assay/3133625,http://www.iedb.org/epitope/591810,5TOJ
http://www.iedb.org/assay/3133626,http://www.iedb.org/epitope/591810,5TOK
http://www.iedb.org/assay/3133645,http://www.iedb.org/epitope/2134567,2VDQ
http://www.iedb.org/assay/3133646,http://www.iedb.org/epitope/2134567,2VDP
http://www.iedb.org/assay/3133647,http://www.iedb.org/epitope/2134567,2VDP
http://www.iedb.org/assay/3133648,http://www.iedb.org/epitope/2134567,2VDN
http://www.iedb.org/assay/3133649,http://www.iedb.org/epitope/2134567,2VDM
http://www.iedb.org/assay/3133650,http://www.iedb.org/epitope/2134567,2VDL
http://www.iedb.org/assay/3133651,http://www.iedb.org/epitope/2134567,2VDK
http://www.iedb.org/assay/3133652,http://www.iedb.org/epitope/2134567,2VC2
http://www.iedb.org/assay/3133654,http://www.iedb.org/epitope/227883,3WFE
http://www.iedb.org/assay/3133695,http://www.iedb.org/epitope/593328,3U7Y
http://www.iedb.org/assay/3133705,http://www.iedb.org/epitope/2135306,5TZ2
http://www.iedb.org/assay/3133706,http://www.iedb.org/epitope/2135307,5TZT
http://www.iedb.org/assay/3133873,http://www.iedb.org/epitope/2135305,5TZU
http://www.iedb.org/assay/3133904,http://www.iedb.org/epitope/593330,5TJW
http://www.iedb.org/assay/3133963,http://www.iedb.org/epitope/2134674,5TH9
http://www.iedb.org/assay/3134762,http://www.iedb.org/epitope/606208,5TPW
http://www.iedb.org/assay/3134764,http://www.iedb.org/epitope/606208,5TQ0
http://www.iedb.org/assay/3134765,http://www.iedb.org/epitope/606208,5TQ2
http://www.iedb.org/assay/3134767,http://www.iedb.org/epitope/593331,5EII
http://www.iedb.org/assay/3137704,http://www.iedb.org/epitope/2135283,5CBE
http://www.iedb.org/assay/3137710,http://www.iedb.org/epitope/2135284,5CBA
http://www.iedb.org/assay/3137860,http://www.iedb.org/epitope/2134847,5D70
http://www.iedb.org/assay/3137862,http://www.iedb.org/epitope/2134844,5D72
http://www.iedb.org/assay/3137864,http://www.iedb.org/epitope/2134846,5D71
http://www.iedb.org/assay/3137865,http://www.iedb.org/epitope/2134845,5C7X
http://www.iedb.org/assay/3137877,http://www.iedb.org/epitope/2134590,5DFV
http://www.iedb.org/assay/3137878,http://www.iedb.org/epitope/2134586,5DFW
http://www.iedb.org/assay/3137880,http://www.iedb.org/epitope/606213,5JA8
http://www.iedb.org/assay/3137881,http://www.iedb.org/epitope/606211,5JA9
http://www.iedb.org/assay/3137882,http://www.iedb.org/epitope/606212,5MJE
http://www.iedb.org/assay/3137883,http://www.iedb.org/epitope/604294,5UHY
http://www.iedb.org/assay/3137942,http://www.iedb.org/epitope/604291,4HC1
http://www.iedb.org/assay/3137943,http://www.iedb.org/epitope/604292,4HCR
http://www.iedb.org/assay/3137998,http://www.iedb.org/epitope/606206,3X3F
http://www.iedb.org/assay/3165689,http://www.iedb.org/epitope/2135194,5LWY
http://www.iedb.org/assay/3165690,http://www.iedb.org/epitope/2134682,5LXG
http://www.iedb.org/assay/3165691,http://www.iedb.org/epitope/2135194,5LX9
http://www.iedb.org/assay/3165692,http://www.iedb.org/epitope/2135194,5LXA
http://www.iedb.org/assay/3192980,http://www.iedb.org/epitope/604293,4FFV
http://www.iedb.org/assay/3193349,http://www.iedb.org/epitope/604293,4FFW
http://www.iedb.org/assay/3193371,http://www.iedb.org/epitope/606560,4OKV
http://www.iedb.org/assay/3193441,http://www.iedb.org/epitope/2134823,4ZSO
http://www.iedb.org/assay/3193454,http://www.iedb.org/epitope/606554,5UTF
http://www.iedb.org/assay/3193458,http://www.iedb.org/epitope/606554,5UTY
http://www.iedb.org/assay/3193463,http://www.iedb.org/epitope/606564,5UTY
http://www.iedb.org/assay/3193465,http://www.iedb.org/epitope/606564,5UTF
http://www.iedb.org/assay/3193480,http://www.iedb.org/epitope/607028,5JQ6
http://www.iedb.org/assay/3198096,http://www.iedb.org/epitope/607029,5J13
http://www.iedb.org/assay/3198105,http://www.iedb.org/epitope/2138116,4J4P
http://www.iedb.org/assay/3198347,http://www.iedb.org/epitope/2217938,5UKB
http://www.iedb.org/assay/3198357,http://www.iedb.org/epitope/2217940,5UK4
http://www.iedb.org/assay/3198375,http://www.iedb.org/epitope/2134645,5JDS
http://www.iedb.org/assay/3202119,http://www.iedb.org/epitope/607154,5V8M
http://www.iedb.org/assay/3202120,http://www.iedb.org/epitope/607154,5V8L
http://www.iedb.org/assay/3202123,http://www.iedb.org/epitope/607157,5V8L
http://www.iedb.org/assay/3202130,http://www.iedb.org/epitope/607158,5NBD
http://www.iedb.org/assay/3202134,http://www.iedb.org/epitope/2135132,5NJ6
